titulo;precio;esb2b;business_Score;transporte;marca;url;categoria;fecha
Hager BDC225F - Bloc Différentiel 1P+N 25A 30mA AC;86.52;false;2.04836e-05;4.55;hager;https://www.manomano.fr/catalogue/p/hager-bdc225f-bloc-differentiel-1p-n-25a-30ma-ac-4049850;diferenciales;2020-12-17
Interrupteur differentiel DX3-ID 4P 63A AC 300mA - LEGRAND - 411666;89.99;false;2.03637e-05;4.00;legrand;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-dx3-id-4p-63a-ac-300ma-legrand-411666-25566890?model_id=25547782;diferenciales;2020-12-17
Disj diff DX³ 4500 - vis/vis -U+N 230V~ 32A -typeAC - 300mA - 6kA -courbe C - 2M;127.75;false;2.01806e-05;3.99;legrand;https://www.manomano.fr/catalogue/p/disj-diff-dx-4500-vis-vis-u-n-230v-32a-typeac-300ma-6ka-courbe-c-2m-1785969;diferenciales;2020-12-17
Bloc Différentiel VIGI DT40 3P 25A 30 AC Schneider Electric ACTI 9;161.81;false;2.01085e-05;;SCHNEIDER;https://www.manomano.fr/catalogue/p/bloc-differentiel-vigi-dt40-3p-25a-30-ac-schneider-acti-9-96681;diferenciales;2020-12-17
Disjoncteur différentiel 40A 1P+N courbe C 6kA protection 300mA type AC DS201L (2CSR245041R3404) ABB 471027;76.71;false;2.00478e-05;3.99;abb;https://www.manomano.fr/catalogue/p/disjoncteur-differentiel-40a-1p-n-courbe-c-6ka-protection-300ma-type-ac-ds201l-2csr245041r3404-abb-471027-9246373;diferenciales;2020-12-17
Courant résiduel disjoncteur Siemens 32A 1P+N 300MA AC 6 2 Mod 5SU16561KK10;68.58;false;1.99428e-05;14.49;siemens;https://www.manomano.fr/catalogue/p/courant-residuel-disjoncteur-siemens-32a-1p-n-300ma-ac-6-2-mod-5su16561kk10-17695564?model_id=17693566;diferenciales;2020-12-17
Interrupteur différentiel PFGM - 4x40A 30mA Type A / EATON;100.7;false;1.97161e-05;3.99;MOELLER;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-pfgm-4x40a-30ma-type-a-eaton-11461187;diferenciales;2020-12-17
Bloc dif 1P+N 25A 30mA HI (HAG BDH225F);157.91;false;1.96839e-05;1.99;hager;https://www.manomano.fr/catalogue/p/bloc-dif-1p-n-25a-30ma-hi-hag-bdh225f-1705712;diferenciales;2020-12-17
Disjoncteur différentiel monobloc DX6000 10kA arrivée haute et départ bas à vis 4P 400V~ 25A typeA 300mA (411241);386.71;false;1.96839e-05;;legrand;https://www.manomano.fr/catalogue/p/dx3-disjoncteur-differentiel-4-postes-c-25a-6000a-a-3-00ma-4-modules-legrand-411241-559612;diferenciales;2020-12-17
Disjoncteur différentiel monobloc DX6000 10kA arrivée haute et départ bas à vis U+N 230V~ 32A typeF 300mA (410886);283.77;false;1.96814e-05;;legrand;https://www.manomano.fr/catalogue/p/disjoncteur-diff-dx-6000-vis-vis-u-n-230v-32a-type-hpi-300ma-10-ka-courbe-c-2m-legrand-410886-3954565;diferenciales;2020-12-17
Legrand 007462 - Bloc Différentiel adaptable DX - Lexic à vis - 4P 400V~ 63A type AC - 300 mA;147.47;false;1.94931e-05;4.55;legrand;https://www.manomano.fr/catalogue/p/legrand-007462-bloc-differentiel-adaptable-dx-lexic-a-vis-4p-400v-63a-type-ac-300-ma-7226623;diferenciales;2020-12-17
Legrand 007921 Disjoncteur Diff monobloc DX 6000 - Lexic vis - 2P 25A 30mA type AC 230/400V;199.29;false;1.94848e-05;5.24;legrand;https://www.manomano.fr/catalogue/p/legrand-007921-disjoncteur-diff-monobloc-dx-6000-lexic-vis-2p-25a-30ma-type-ac-230-400v-6637160;diferenciales;2020-12-17
DX3 DISJONCTEUR DIFFERENTIEL 1P+N C40 AC 300MA LEGRAND 410729;101.41;false;1.90548e-05;9.99;legrand;https://www.manomano.fr/catalogue/p/disj-diff-dx-4500-vis-vis-u-n-230v-40a-typeac-300ma-6ka-courbe-c-2m-1785970;diferenciales;2020-12-17
Disjoncteur Disjoncteur Hager 1P+N-10MA 16A ACA816H;143.69;false;1.89503e-05;14.49;HAGER LOGISTY;https://www.manomano.fr/catalogue/p/disjoncteur-disjoncteur-hager-1p-n-10ma-16a-aca816h-5119014;diferenciales;2020-12-17
Disjoncteur Disjoncteur Hager 4P 300MA 32A AFP482H;163.14;false;1.89436e-05;14.49;HAGER LOGISTY;https://www.manomano.fr/catalogue/p/disjoncteur-disjoncteur-hager-4p-300ma-32a-afp482h-5119053;diferenciales;2020-12-17
Disjoncteur différentiel/Disjoncteur de protection Siemens 5SV1316-7KK16 5SV13167KK16 2 pôles 16 A 0.03 A 230 V 1 pc(s);55.88;false;1.87641e-05;4.95;siemens;https://www.manomano.fr/catalogue/p/interrupteur-disjoncteur-differentiel-compact-6-ka-type-a-30-ma-c16-c094101-11905047;diferenciales;2020-12-17
Basetech BT-1839931 Interrupteur différentiel de température kit monté 9 V/DC. 12 V/DC 0 à 100 °C;15.74;false;1.87632e-05;4.95;basetech;https://www.manomano.fr/catalogue/p/basetech-bt-1839931-interrupteur-differentiel-de-temperature-kit-monte-9-v-dc-12-v-dc-0-a-100-c-12215234;diferenciales;2020-12-17
Bloc dif 4p 63a 30ma bdc863;437.57;false;1.87455e-05;;hager;https://www.manomano.fr/catalogue/p/bloc-dif-4p-63a-30ma-bdc863-9017141;diferenciales;2020-12-17
Disjoncteur tétrapolaire différentiel de protection 30mA 32A (401135);409.33;false;1.86869e-05;;legrand;https://www.manomano.fr/catalogue/p/disjoncteur-differentiel-de-protection-baco-diff-30-ma-4p-32-a-legrand-401135-4848687;diferenciales;2020-12-17
Bloc differentiel 25A 3P+N 300mA type AC vigi C40 (équivalent au VIGI TG40 21491 MULTI9) SCHNEIDER ELECTRIC 19473;49.8;false;1.85865e-05;3.99;schneider;https://www.manomano.fr/catalogue/p/bloc-differentiel-25a-3p-n-300ma-type-ac-vigi-c40-equivalent-au-vigi-tg40-21491-multi9-schneider-electric-19473-9244739;diferenciales;2020-12-17
Schneider 21476 - Prodis Vigi DT40 Bloc Différentiel 3P+N 40A 30mA instantané type A si 400V;159.14;false;1.84907e-05;4.55;SCHNEIDER;https://www.manomano.fr/catalogue/p/schneider-21476-prodis-vigi-dt40-bloc-differentiel-3p-n-40a-30ma-instantane-type-a-si-400v-6422477;diferenciales;2020-12-17
Schneider A9N21451 - Prodis Vigi DT40 bloc Différentiel 1P+N 25A 300mA instantané typeAC 230VCA;104.54;false;1.84876e-05;4.55;SCHNEIDER;https://www.manomano.fr/catalogue/p/schneider-a9n21451-prodis-vigi-dt40-bloc-differentiel-1p-n-25a-300ma-instantane-typeac-230vca-3901268;diferenciales;2020-12-17
Blocage de différentiel Siemens 4P 40A 30mA Type A 3 module X 5SY;106.85;false;1.84797e-05;14.49;siemens;https://www.manomano.fr/catalogue/p/differential-lock-4p-type-ac-40a-30ma-5sm2342-6-5sm23426-5116450;diferenciales;2020-12-17
Blocage de différentiel Siemens 4P 40A 30mA AC de Type 3 Modules X 5SL6-5SL4;90.87;false;1.84776e-05;14.49;siemens;https://www.manomano.fr/catalogue/p/differential-lock-type-ac-4p-40a-30ma-5sm2343-0-6406316;diferenciales;2020-12-17
Bloc Différentiel VIGI IC60 4P 25A 30 ASI Schneider Electric ACTI 9;313.32;false;1.81802e-05;;SCHNEIDER;https://www.manomano.fr/catalogue/p/bloc-differentiel-vigi-ic60-4p-25a-30-asi-schneider-acti-9-198116;diferenciales;2020-12-17
DISJONCTEUR DIFF DX³ 6000 -VIS/VIS-U+N 230V~- 40A TYPE AC 300 MA-10 KA COURBE C 2M LEGRAND 410817;124.11;false;1.80523e-05;9.99;legrand;https://www.manomano.fr/catalogue/p/disjoncteur-diff-dx-6000-vis-vis-u-n-230v-40a-type-ac-300-ma-10-ka-courbe-c-2m-legrand-410817-3954547;diferenciales;2020-12-17
Bloc différentiel 1p+n 25a 300ma type ac;122.22;false;1.7937e-05;;hager;https://www.manomano.fr/catalogue/p/bloc-dif-1p-n-25a-300ma-ac-bfc225f-1705510;diferenciales;2020-12-17
Jonction de poignée Siemens FILS-Schalter 5ST3805-1-5 5 pc(s);9.49;false;1.77688e-05;4.95;siemens;https://www.manomano.fr/catalogue/p/accoppiatore-maniglia-siemens-per-interruttore-serie-5su1-5st38051-7847504;diferenciales;2020-12-17
Disjoncteur différentiel/Disjoncteur de protection Siemens 5SV1316-6KK16 5SV13166KK16 2 pôles 16 A 0.03 A 230 V 1 pc(s);53.99;false;1.77645e-05;4.95;siemens;https://www.manomano.fr/catalogue/p/interrupteur-disjoncteur-differentiel-compact-6-ka-type-a-30-ma-b16-c094181-14038898;diferenciales;2020-12-17
Interrupteur différentiel DX ID arrivée haute et départ bas à vis 2P 230V~ 100A typeAC 300mA sélectif 2 modules (411543);179.65;false;1.76875e-05;1.99;legrand;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-dx3-id-2p-63a-ac-s-300ma-legrand-411543-469804;diferenciales;2020-12-17
BLOC DIFFERENTIEL DX3 VIS TRIPHASE 400V 63A TYPE HPI 300MA LEGRAND 410608;147.04;false;1.75882e-05;9.99;legrand;https://www.manomano.fr/catalogue/p/bloc-diff-adapt-dx-a-vis-3p-400-v-63-a-type-hpi-300-ma-2198892;diferenciales;2020-12-17
Interrupteur differentiel 25A 4P 30mA type A tri 380V bornes vis DOMAE SCHNEIDER 16697;36.78;false;1.75871e-05;4.99;schneider;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-25a-4p-30ma-type-a-tri-380v-bornes-vis-domae-schneider-16697-20162438?model_id=20159627;diferenciales;2020-12-17
Bloc differentiel 25A 1P+N 300mA type AC VIGI DT40 (remplacé par A9N21451) SCHNEIDER 21451;61.81;false;1.75811e-05;3.99;schneider;https://www.manomano.fr/catalogue/p/bloc-differentiel-25a-1p-n-300ma-type-ac-vigi-dt40-remplace-par-a9n21451-schneider-21451-9242238;diferenciales;2020-12-17
Schneider A9N21490 - Prodis Vigi TG40 bloc Diff 3P+N 25A 30mA instantané typeAC;137.03;false;1.74897e-05;5.95;SCHNEIDER;https://www.manomano.fr/catalogue/p/schneider-a9n21490-prodis-vigi-tg40-bloc-diff-3p-n-25a-30ma-instantane-typeac-3901445;diferenciales;2020-12-17
Schneider A9N21493 Bloc différentiel 3P+N 40A Prodis Vigi TG40;129.41;false;1.74866e-05;4.55;SCHNEIDER;https://www.manomano.fr/catalogue/p/tg40-40a-3p-n-400v-300ma-96701;diferenciales;2020-12-17
Merlin Gerin 21454 - bloc Différentiel Vigi DT40 si - 25A - 1P+N - 230V - 30 mA;63.32;false;1.74864e-05;4.55;schneider;https://www.manomano.fr/catalogue/p/merlin-gerin-21454-bloc-differentiel-vigi-dt40-si-25a-1p-n-230v-30-ma-7470903;diferenciales;2020-12-17
Merlin Gerin 15709 - Multi 9 - Support fusible 14x51mm SBI 1P+N 50A;26.85;false;1.74855e-05;4.55;schneider;https://www.manomano.fr/catalogue/p/merlin-gerin-15709-multi-9-support-fusible-14x51mm-sbi-1p-n-50a-7470920;diferenciales;2020-12-17
Interrupteur Différentiel Pur Bticino 4 Pôles 63A 30mA Type 4 Modules;301.86;false;1.74814e-05;14.49;bticino;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-pur-bticino-4-poles-63a-30ma-type-4-modules-3598987;diferenciales;2020-12-17
Bticino Cofrel LN4702E - Support LIVINGLIGHT AIR 2 Modules pour BOÎTES D'ENCAST;1.08;false;1.73498e-05;4.55;KATHREIN;https://www.manomano.fr/catalogue/p/tg40-25a-3p-n-400v-30ma-96705;diferenciales;2020-12-17
Disjoncteur différentiel/Disjoncteur de protection Siemens 5SV1316-7KK02 5SV13167KK02 2 pôles 2 A 0.03 A 230 V 1 pc(s);76.99;false;1.72352e-05;4.95;siemens;https://www.manomano.fr/catalogue/p/disjoncteur-differentiel-disjoncteur-de-protection-siemens-5sv1316-7kk02-5sv13167kk02-2-poles-2-a-003-a-230-v-1-pcs-16569636?model_id=16569604;diferenciales;2020-12-17
Bloc Différentiel VIGI IC60 2P25A 30AC 130V Schneider Electric ACTI 9;199.14;false;1.71793e-05;;SCHNEIDER;https://www.manomano.fr/catalogue/p/bloc-differentiel-vigi-ic60-2p25a-30ac-130v-schneider-acti-9-198096;diferenciales;2020-12-17
Disjoncteur différentiel monobloc DX6000 10kA arrivée haute automatique départ bas à vis 4P 400V~ 16A typeA 30mA (411195);349.29;false;1.71536e-05;;legrand;https://www.manomano.fr/catalogue/p/dx3-disjoncteur-differentiel-4p-c-16a-6000a-a-30ma-4-modules-auto-legrand-411195-3954597;diferenciales;2020-12-17
Legrand 410474 Bloc différentiel DX3-VIS-3P 400V 40A 300mA;103.54;false;1.69536e-05;4.55;legrand;https://www.manomano.fr/catalogue/p/bloc-diff-adapt-dx-vis-3p-400-v-40-a-type-ac-300-ma-disj-1-mod-pole-2198879;diferenciales;2020-12-17
Interrupteur différentiel Siemens 5SV33464 4 pôles 63 A 0.03 A 400 V 1 pc(s);615.0;false;1.67671e-05;4.95;siemens;https://www.manomano.fr/catalogue/p/disjoncteur-differentiel-siemens-5sv33464-4-poles-63-a-003-a-400-v-1-pcs-18308800?model_id=18306802;diferenciales;2020-12-17
Disj diff DX³ 6000 -vis/vis- 4P 400V~ -32A - type A 300mA-10 kA- courbe C - 4M;237.88;false;1.67182e-05;;legrand;https://www.manomano.fr/catalogue/p/disj-diff-dx-6000-vis-vis-4p-400v-32a-type-a-300ma-10-ka-courbe-c-4m-2139354;diferenciales;2020-12-17
Inter dif 1P+N 25A 10mA AC BD (HAG CCC125F);194.21;false;1.66868e-05;1.99;hager;https://www.manomano.fr/catalogue/p/inter-dif-1p-n-25a-10ma-ac-bd-hag-ccc125f-12778549;diferenciales;2020-12-17
Disjoncteur à courant de défaut ABB 2CSF204101R1630 63 A 0.3 A 230 V 1 pc(s) C580131;75.59;false;1.66862e-05;5.95;abb;https://www.manomano.fr/catalogue/p/abb-f204-a-63-003-residual-current-device-a-type-4p-coupe-circuits-2csf204101r1630-2601554;diferenciales;2020-12-17
Bloc différentiel adaptable à vis DX pour disjoncteur 1.5 module par pôle 4P 400V~ 125A typeF 30mA (410637);790.84;false;1.66855e-05;;legrand;https://www.manomano.fr/catalogue/p/bloc-diff-adapt-dx-a-vis-4p-400-v-125-a-type-hpi-30-ma-legrand-410637-3954512;diferenciales;2020-12-17
Interrupteur différentiel DX ID arrivée haute et départ bas à vis 4P 400V~ 100A typeA 30mA 4 modules (411678);667.06;false;1.6684e-05;;legrand;https://www.manomano.fr/catalogue/p/dx3-id-inter-diffrenteil-tetrapolaire-100a-type-a-30ma-legrand-411678-3863427;diferenciales;2020-12-17
Inter dif 1P+N 63A 300mA AC BD (CFC163F);123.3;false;1.66832e-05;1.99;hager;https://www.manomano.fr/catalogue/p/inter-dif-1p-n-63a-300ma-ac-bd-cfc163f-1705482;diferenciales;2020-12-17
Inter dif 1P+N 40A 300mA AC BD (HAG CFC140F);102.35;false;1.6683e-05;1.99;hager;https://www.manomano.fr/catalogue/p/inter-dif-2p-40a-300ma-ac-bd-9006179;diferenciales;2020-12-17
Interrupteur différentiel DX ID arrivée haute et départ bas à vis 2P 230V~ 40A typeB 30mA 4 modules (411842);496.08;false;1.66794e-05;;legrand;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-dx3-id-2p-40a-b-30ma-legrand-411842-469802;diferenciales;2020-12-17
Disjoncteur différentiel 32A 3P courbe C 4.5kA protection 30mA type AC 3M Série 90 RCD GEWISS GW94050;96.46;false;1.65877e-05;4.99;gewiss;https://www.manomano.fr/catalogue/p/disjoncteur-differentiel-32a-3p-courbe-c-45ka-protection-30ma-type-ac-3m-serie-90-rcd-gewiss-gw94050-14481128;diferenciales;2020-12-17
Interrupteur Différentiel 2P 40A / 30mA / type AC Iskra;22.9;false;1.65844e-05;6.70;ISKRA;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-40a-30ma-type-ac-iskra-15775990;diferenciales;2020-12-17
DISJ DIF 2X16A 30MA TYPE AC/C;40.2;false;1.64945e-05;4.99;EATON MOELLER;https://www.manomano.fr/catalogue/p/disj-dif-2x16a-30ma-type-ac-c-3686839;diferenciales;2020-12-17
Moeller PBSM-632/003-MW - 262426 - Bloc Differentiels 63A - 30mA - 2poles;86.02;false;1.64918e-05;;MOELLER;https://www.manomano.fr/catalogue/p/moeller-pbsm-632-003-mw-262426-bloc-differentiels-63a-30ma-2poles-3901455;diferenciales;2020-12-17
Schneider LV431535 - VIGI MH 3P 200-440V CA 0.03-10A Différentiel pour Disjoncteur NSX250;889.73;false;1.64897e-05;5.95;SCHNEIDER;https://www.manomano.fr/catalogue/p/schneider-lv431535-vigi-mh-3p-200-440v-ca-003-10a-differentiel-pour-disjoncteur-nsx250-3901221;diferenciales;2020-12-17
Schneider 26511 - Bloc Differentiel VIGI C60 2P - 25A - 300mA - AC;75.22;false;1.64887e-05;5.95;SCHNEIDER;https://www.manomano.fr/catalogue/p/schneider-26511-bloc-differentiel-vigi-c60-2p-25a-300ma-ac-3902683;diferenciales;2020-12-17
Merlin Gerin / Schneider 21461 - Bloc Différentiel - Vigi dt40 - 3p/25a/300ma - AC;81.28;false;1.64872e-05;5.95;schneider;https://www.manomano.fr/catalogue/p/merlin-gerin-schneider-21461-bloc-differentiel-vigi-dt40-3p-25a-300ma-ac-3901466;diferenciales;2020-12-17
Disjoncteur Disjoncteur Hager 1P+N 20A 30MA ADC920H;85.89;false;1.64792e-05;5.95;HAGER LOGISTY;https://www.manomano.fr/catalogue/p/disjoncteur-disjoncteur-hager-1p-n-20a-30ma-adc920h-5119032;diferenciales;2020-12-17
ABB DISJONCTEUR DIFFÉRENTIEL PUR 25A 30MA F427800;25.52;false;1.64789e-05;14.49;abb;https://www.manomano.fr/catalogue/p/residual-current-devices-pur-f202-a-25-003-2p-25a-30ma-f427800-9959428?model_id=1139852;diferenciales;2020-12-17
Bloc différentiel double sortie 4p 40a 300ma type ac;169.0;false;1.64732e-05;14.49;hager;https://www.manomano.fr/catalogue/p/bloc-dif-2xsort4p-40a-300ma-ac-bfc840-4022038;diferenciales;2020-12-17
Bloc dif 2P 40A 30mA AC (BD241);190.67;false;1.61455e-05;;hager;https://www.manomano.fr/catalogue/p/bloc-dif-2p-40a-30ma-ac-bd241-4022035;diferenciales;2020-12-17
Bloc Différentiel Double Sortie 3P+N 40A 30 MA - BDC940F - Hager;184.53;false;1.6032e-05;1.99;hager;https://www.manomano.fr/catalogue/p/bloc-dif-2xsortie-3p-n-40a-30ma-ac-bdc940f-1705470;diferenciales;2020-12-17
BTICINO DISJONCTEUR DIFFÉRENTIEL 16A 10MA G722AC16;113.3;false;1.59505e-05;;bticino;https://www.manomano.fr/catalogue/p/bticino-disjoncteur-differentiel-16a-10ma-g722ac16-5114710;diferenciales;2020-12-17
Disjoncteur Schneider boîtier moulé circuit 160A NSXM 16KA 4P LV426708;957.28;false;1.59455e-05;14.49;SCHNEIDER;https://www.manomano.fr/catalogue/p/compact-nsxm-disjoncteur-vigi-16ka-micrologic-41-160a-4p-everlink160a-160a-7990564;diferenciales;2020-12-17
Disjoncteur différentiel/Disjoncteur de protection Kopp 741615017 16 A 0.03 A 230 V 1 pc(s);45.99;false;1.57683e-05;18.49;KOPP;https://www.manomano.fr/catalogue/p/rcd-mcb-16a-2-pole-003-rcb-kopp-741615017-11397622;diferenciales;2020-12-17
Disj diff DX³ 4500 -vis/vis-U+N 230V~ 6A - typeAC - 30mA - 6kA - courbe C - 2M;108.51;false;1.57192e-05;4.95;legrand;https://www.manomano.fr/catalogue/p/disj-diff-dx-4500-vis-vis-u-n-230v-6a-typeac-30ma-6ka-courbe-c-2m-1785962;diferenciales;2020-12-17
Interrupteur différentiel PFGM - 4x63A 30mA Type A / EATON;177.35;false;1.57165e-05;3.99;MOELLER;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-pfgm-4x63a-30ma-type-a-eaton-11461188;diferenciales;2020-12-17
Disjoncteur tétrapolaire différentiel de protection 300mA 63A (401138);512.69;false;1.56846e-05;;legrand;https://www.manomano.fr/catalogue/p/disjoncteur-differentiel-de-protection-des-travailleurs-4-postes-32-63a-300ma-legrand-401138-559688;diferenciales;2020-12-17
INTERRUPTEUR DIFFÉRENTIEL DX³-ID VIS/VIS 4 Pôles 400V 40A TYPE A 300MA DÉPART BAS 4 Modules LEGRAND 411685;97.97;false;1.55907e-05;;legrand;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-dx-id-vis-vis-4p-400v-40a-type-a-300ma-depart-bas-4m-legrand-411685-3954627;diferenciales;2020-12-17
DISJONCTEUR DIFF DX³ 6000 -VIS/VIS- 4P 400V~25A TYPE HPI 30MA -10KA- COURBE C 4 M LEGRAND 411246;171.23;false;1.55888e-05;9.99;legrand;https://www.manomano.fr/catalogue/p/disjoncteur-diff-dx-6000-vis-vis-4p-400v25a-type-hpi-30ma-10ka-courbe-c-4-m-legrand-411246-3954620;diferenciales;2020-12-17
Bloc differentiel 25A 1P+N 300mA type AC VIGI DPN (équivalent au vigi DT40 21451 MULTI9) SCHNEIDER ELECTRIC 21682;46.18;false;1.55872e-05;9.99;schneider;https://www.manomano.fr/catalogue/p/bloc-differentiel-25a-1p-n-300ma-type-ac-vigi-dpn-equivalent-au-vigi-dt40-21451-multi9-schneider-electric-21682-9244744;diferenciales;2020-12-17
Interrupteur différentiel Resi9 2P 63A 30mA Type A embrochable XE;250.28;false;1.55625e-05;3.99;schneider;https://www.manomano.fr/catalogue/p/interrupteur-diffrentiel-resi9-2p-63a-30ma-type-a-embrochable-xe-22479244?model_id=22469497;diferenciales;2020-12-17
Commande de volets roulants sans fil Bticino Living Now mobile K4027CW;39.63;false;1.54831e-05;;bticino;https://www.manomano.fr/catalogue/p/commande-de-volets-roulants-sans-fil-bticino-living-maintenant-mobile-k4027cw-9172770;diferenciales;2020-12-17
Disjoncteur Eaton Pur 63A 4P 30Ma 4 module 170412;136.58;false;1.54782e-05;14.49;eaton;https://www.manomano.fr/catalogue/p/disjoncteur-eaton-pur-63a-4p-30ma-4-module-170412-5118814;diferenciales;2020-12-17
Bloc différentiel double sortie 3p+n 25a 30ma type ac;169.37;false;1.53998e-05;14.49;hager;https://www.manomano.fr/catalogue/p/bloc-dif-2xsortie-3p-n-25a-30ma-ac-bdc925f-4022037;diferenciales;2020-12-17
Courant résiduel disjoncteur Abb DS201LH 16A courbe C 30mA AC DS201LHC16AC30;27.96;false;1.49471e-05;;abb;https://www.manomano.fr/catalogue/p/courant-residuel-disjoncteur-abb-ds201lh-16a-courbe-c-30ma-ac-ds201lhc16ac30-16477685?model_id=16477673;diferenciales;2020-12-17
Disjoncteur différentiel 1p+n 4.5ka c-10a 30ma type ac;139.52;false;1.49393e-05;14.49;hager;https://www.manomano.fr/catalogue/p/disj-diff-1p-n-45-6ka-10a-30ma-3314570;diferenciales;2020-12-17
Bloc differentiel électronique DPX/DPX-I 630/DPX 400 - 4P - 400 A - montage aval;1248.37;false;1.47119e-05;;legrand;https://www.manomano.fr/catalogue/p/bloc-differentiel-electronique-dpx-dpx-i-630-dpx-400-4p-400-a-montage-aval-1785106;diferenciales;2020-12-17
Disjoncteur différentiel DX4500 arrivée haute et départ bas à vis U+N 230V~ 20A typeAC 30mA courbe B 2 modules (410736);209.98;false;1.4687e-05;;legrand;https://www.manomano.fr/catalogue/p/disjoncteur-diff-dx-4500-vis-vis-u-n-230v20a-typeac-30ma-6ka-courbe-b-2-m-legrand-410736-3954522;diferenciales;2020-12-17
Disjoncteur tétrapolaire différentiel de protection 300mA 32A (401136);329.01;false;1.46843e-05;;legrand;https://www.manomano.fr/catalogue/p/disjoncteur-differentiel-de-protection-baco-diff-300-ma-4p-32-a-legrand-401136-4848688;diferenciales;2020-12-17
DX3 BLOC DIFFERENTIEL 4 POLES 125A HPI REGLABLE LEGRAND 410644;377.07;false;1.45843e-05;;legrand;https://www.manomano.fr/catalogue/p/dx3-bloc-differentiel-4-postes-125a-hpi-reglable-legrand-410644-559214;diferenciales;2020-12-17
Interrupteur différentiel Resi9 2P 63A 30mA Type AC embrochable XE;236.53;false;1.45615e-05;;schneider;https://www.manomano.fr/catalogue/p/interrupteur-diffrentiel-resi9-2p-63a-30ma-type-ac-embrochable-xe-22480536?model_id=22470789;diferenciales;2020-12-17
Disjoncteur différentiel Resi9 1P+N 16A 30mA;271.34;false;1.45614e-05;;schneider;https://www.manomano.fr/catalogue/p/disjoncteur-diffrentiel-resi9-1pn-16a-30ma-22480537?model_id=22470790;diferenciales;2020-12-17
Legrand 007466 - Bloc Diff adapt DX Lexic à vis - 4P 80-125A typeAC 300mA 400V - Selectif;333.31;false;1.44918e-05;;legrand;https://www.manomano.fr/catalogue/p/legrand-007466-bloc-diff-adapt-dx-lexic-a-vis-4p-80-125a-typeac-300ma-400v-selectif-6422662;diferenciales;2020-12-17
Merlin Gerin 21474 - Prodis Vigi DT40 bloc Différentiel 3P+N 25A 30mA instantané type A si;210.99;false;1.44911e-05;5.95;schneider;https://www.manomano.fr/catalogue/p/merlin-gerin-21474-prodis-vigi-dt40-bloc-differentiel-3p-n-25a-30ma-instantane-type-a-si-4142129;diferenciales;2020-12-17
Merlin Gerin 18549- bloc Différentiel VigiC120 - 125A/4P - 230/415V - 1000Ma - S;291.22;false;1.44876e-05;4.55;schneider;https://www.manomano.fr/catalogue/p/merlin-gerin-18549-bloc-differentiel-vigic120-125a-4p-230-415v-1000ma-s-3901902;diferenciales;2020-12-17
Disjoncteur Disjoncteur Hager 1P+N 300MA 10A AFA810H;87.85;false;1.44849e-05;5.95;HAGER LOGISTY;https://www.manomano.fr/catalogue/p/disjoncteur-disjoncteur-hager-1p-n-300ma-10a-afa810h-2040057;diferenciales;2020-12-17
"Disjoncteur différentiel courant Eaton FRBM 10A 1P+N 300MA AC "" 6 177733";60.46;false;1.44839e-05;14.49;eaton;https://www.manomano.fr/catalogue/p/disjoncteur-differentiel-courant-eaton-frbm-10a-1p-n-300ma-ac-6-177733-10857182;diferenciales;2020-12-17
Moeller PBSM-632/03-MW - 262428 - Bloc Differentiels 63A - 300mA - 2poles;75.22;false;1.44839e-05;14.49;MOELLER;https://www.manomano.fr/catalogue/p/moeller-pbsm-632-03-mw-262428-bloc-differentiels-63a-300ma-2poles-3901666;diferenciales;2020-12-17
Différentiel pur Schneider 2P 25A 30MA AC 2 modules A9R41225;78.69;false;1.44809e-05;5.95;SCHNEIDER;https://www.manomano.fr/catalogue/p/differentiel-pur-schneider-2p-25a-30ma-ac-2-modules-a9r41225-1636989?model_id=1679426;diferenciales;2020-12-17
Blocage de différentiel ABB 2P 25A 30mA Type 2 Modules DDA202;97.76;false;1.44798e-05;14.49;abb;https://www.manomano.fr/catalogue/p/blocage-de-differentiel-abb-2p-25a-30ma-type-2-modules-dda202-1140069;diferenciales;2020-12-17
BTICINO DISJONCTEUR 63A 0.03 UN G723/63AC;141.44;false;1.44777e-05;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-disjoncteur-63a-003-un-g723-63ac-3598975;diferenciales;2020-12-17
Disjoncteur Disjoncteur Eaton 16A 1P+N 30MA 6 177352;49.4;false;1.44768e-05;14.49;eaton;https://www.manomano.fr/catalogue/p/disjoncteur-disjoncteur-eaton-16a-1p-n-30ma-6-177352-5118824;diferenciales;2020-12-17
Bloc Différentiel VIGI IC60 2P 63A 300S ASI Schneider Electric ACTI 9;417.46;false;1.41829e-05;;SCHNEIDER;https://www.manomano.fr/catalogue/p/bloc-differentiel-vigi-ic60-2p-63a-300s-asi-schneider-acti-9-198130;diferenciales;2020-12-17
